Contact_Type,spcd,field,Fed,age,year,month,day,Location_Description
Capture,HERG,U49,1987-10946,Chick,2014,7,14,Larus Ledge
Capture,HERG,U50,1987-10934,Chick,2014,7,14,FMS Transect 28
Capture,HERG,U75,1987-10972,Chick,2014,7,14,Road: Laighton to Kiggins
Capture,HERG,U76,1987-10973,Chick,2014,7,14,Founders
Capture,HERG,U77,1987-10974,Chick,2014,7,14,Laighton
Capture,HERG,U78,1987-10975,Chick,2014,7,14,Laighton
Capture,HERG,U79,1987-10976,Chick,2014,7,14,Road: SML Dock to High Tide Pier
Capture,HERG,U80,1987-10977,Chick,2014,7,14,Dorm 1
Capture,HERG,U81,1987-10978,Chick,2014,7,14,Laighton
Capture,HERG,U82,1987-10979,Chick,2014,7,14,Laighton
Capture,HERG,U83,1987-10980,Chick,2014,7,14,Dorm 2
Capture,HERG,U84,1987-10981,Chick,2014,7,14,Dorm 2
Capture,HERG,U85,1987-10982,Chick,2014,7,14,Dorm 2
Capture,HERG,U86,1987-10983,Chick,2014,7,14,Dorm 2
Capture,HERG,X94,1987-10935,Chick,2014,7,14,FMS Transect 28
Capture,HERG,X95,1987-10936,Chick,2014,7,14,FMS Transect 28
Capture,HERG,X96,1987-10937,Chick,2014,7,14,FMS Transect 28
Capture,HERG,X97,1987-10938,Chick,2014,7,14,FMS Transect 28
Capture,HERG,X98,1987-10942,Chick,2014,7,14,Trail: K-House to Smith's Cove
Capture,HERG,X99,1987-10943,Chick,2014,7,14,Trail: K-House to Smith's Cove
Capture,HERG,Y00,1987-10945,Chick,2014,7,14,Trail: K-House to Smith's Cove
Capture,HERG,Y99,1987-10944,Chick,2014,7,14,Trail: K-House to Smith's Cove
Capture,HERG,U51,1987-10948,Chick,2014,7,15,Gerry's Ridge
Capture,HERG,U52,1987-10949,Chick,2014,7,15,Kingsbury House
Capture,HERG,U53,1987-10950,Chick,2014,7,15,Trail: K-House to Smith's Cove
Capture,HERG,U54,1987-10951,Chick,2014,7,15,Trail: K-House to Smith's Cove
Capture,HERG,U55,1987-10952,Chick,2014,7,15,Trail: K-House to Smith's Cove
Capture,HERG,U56,1987-10953,Chick,2014,7,15,Road: SML Dock to High Tide Pier
Capture,HERG,U57,1987-10954,Chick,2014,7,15,Road: SML Dock to High Tide Pier
Capture,HERG,U58,1987-10955,Chick,2014,7,15,Road: SML Dock to High Tide Pier
Capture,HERG,U87,1987-10984,Chick,2014,7,15,Gerry's Ridge
Capture,HERG,U88,1987-10985,Chick,2014,7,15,Gerry's Ridge
Capture,HERG,U89,1987-10986,Chick,2014,7,15,Gerry's Ridge
Capture,HERG,U91,2007-06640,Chick,2014,7,15,Trail: Bartels to Bench
Capture,HERG,U92,2007-06639,Chick,2014,7,15,Gerry's Ridge
Capture,HERG,U93,2007-06638,Chick,2014,7,15,Gerry's Ridge
Capture,HERG,U94,2007-06636,Chick,2014,7,15,Gerry's Ridge
Capture,HERG,U95,2007-06635,Chick,2014,7,15,SML Dock
Capture,HERG,U96,2007-06634,Chick,2014,7,15,SML Dock
Capture,HERG,U97,2007-06637,Chick,2014,7,15,Kingsbury House
Capture,HERG,01A,2007-06650,Chick,2014,7,16,Dorm 3
Capture,HERG,02A,2007-06649,Chick,2014,7,16,Kiggins Commons
Capture,HERG,03A,2007-06648,Chick,2014,7,16,Laighton
Capture,HERG,30A,2007-06627,Chick,2014,7,16,Founders
Capture,HERG,U00,2007-06631,Chick,2014,7,16,Herring Gull Ghetto
Capture,HERG,U59,1987-10956,Chick,2014,7,16,Gerry's Ridge
Capture,HERG,U60,1987-10957,Chick,2014,7,16,Herring Gull Ghetto
Capture,HERG,U61,1987-10958,Chick,2014,7,16,Gerry's Ridge
Capture,HERG,U62,1987-10959,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U63,1987-10960,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U64,1987-10961,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U65,1987-10962,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U66,1987-10963,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U67,1987-10964,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U68,1987-10965,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U69,1987-10966,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U70,1987-10967,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U71,1987-10968,Chick,2014,7,16,Herring Gull Canyon
Capture,HERG,U72,1987-10969,Chick,2014,7,16,Trail: Bartels to Bench
Capture,HERG,U73,1987-10970,Chick,2014,7,16,Road: Kiggins to Bartels
Capture,HERG,U74,1987-10971,Chick,2014,7,16,Dorm 2
Capture,HERG,U90,2007-07945,Chick,2014,7,16,Dorm 1
Capture,HERG,U98,2007-07946,Chick,2014,7,16,Kiggins Commons
Capture,HERG,U99,2007-06632,Chick,2014,7,16,Herring Gull Ghetto
Capture,HERG,04A,2007-06647,Chick,2014,7,17,Trail: Grass Lab to Devil's Dance Floor
Capture,HERG,05A,2007-06646,Chick,2014,7,17,"Siren's Cove, Ridge, and Trail"
Capture,HERG,06A,2007-06645,Chick,2014,7,17,"Siren's Cove, Ridge, and Trail"
Capture,HERG,07A,2007-06644,Chick,2014,7,17,Founders
Capture,HERG,08A,2007-06643,Chick,2014,7,17,Hamilton
Capture,HERG,09A,2007-06642,Chick,2014,7,17,Road: Kiggins to Bartels
Capture,HERG,10A,2007-06641,Chick,2014,7,17,Dorm 1
Capture,HERG,11A,2007-06620,Chick,2014,7,17,Ross's Pole Barn
Capture,HERG,12A,2007-06619,Chick,2014,7,17,Ross's Pole Barn
Capture,HERG,13A,2007-06618,Chick,2014,7,17,FMS Transect 4
Capture,HERG,14A,2007-06617,Chick,2014,7,17,FMS Transect 21
Capture,HERG,15A,2007-06616,Chick,2014,7,17,FMS Transect 21
Capture,HERG,16A,2007-06615,Chick,2014,7,17,FMS Transect 21
Capture,HERG,20A,2007-06611,Chick,2014,7,17,FMS Transect 21
Capture,HERG,21A,2007-07950,Chick,2014,7,17,FMS Transect 21
Capture,HERG,22A,2007-07949,Chick,2014,7,17,FMS Transect 21
Capture,HERG,23A,2007-07948,Chick,2014,7,17,FMS Transect 4
Capture,HERG,24A,2007-07947,Chick,2014,7,17,FMS Transect 28
Capture,HERG,25A,2007-07941,Chick,2014,7,17,FMS Transect 28
Capture,HERG,26A,2007-07942,Chick,2014,7,17,FMS Transect 27
Capture,HERG,27A,2007-07943,Chick,2014,7,17,Norwegian Cove
Capture,HERG,28A,2007-07944,Chick,2014,7,17,Norwegian Cove
Capture,HERG,29A,2007-06628,Chick,2014,7,17,Norwegian Cove
Capture,HERG,31A,2007-06626,Chick,2014,7,17,Norwegian Cove
Capture,HERG,32A,2007-06621,Chick,2014,7,17,Norwegian Cove
Capture,HERG,33A,2007-06622,Chick,2014,7,17,Norwegian Cove
Capture,HERG,34A,2007-06623,Chick,2014,7,17,Norwegian Cove
Capture,HERG,35A,2007-06624,Chick,2014,7,17,Norwegian Cove
Capture,HERG,36A,2007-06625,Chick,2014,7,17,Norwegian Cove
Capture,HERG,37A,2007-00197,Chick,2014,7,17,Norwegian Cove
Capture,HERG,J41,1166-00005,Chick,2014,7,17,Trail: Grass Lab to Devil's Dance Floor
Capture,HERG,38A,2007-00196,Chick,2014,7,18,Norwegian Cove
Capture,HERG,39A,2007-00193,Chick,2014,7,18,Norwegian Cove
Capture,HERG,40A,2007-00194,Chick,2014,7,18,Norwegian Cove
Capture,HERG,41A,2007-00191,Chick,2014,7,18,Norwegian Cove
Capture,HERG,42A,2007-00192,Chick,2014,7,18,Norwegian Cove
Capture,HERG,43A,2007-00195,Chick,2014,7,18,Norwegian Cove
Capture,HERG,44A,2007-06629,Chick,2014,7,18,Norwegian Cove
Capture,HERG,45A,2007-06630,Chick,2014,7,18,Norwegian Cove
Capture,HERG,46A,2007-06633,Chick,2014,7,18,Norwegian Cove
Capture,HERG,47A,2007-06651,Chick,2014,7,18,Norwegian Cove
Capture,HERG,48A,2007-06652,Chick,2014,7,18,Norwegian Cove
Capture,HERG,49A,2007-06653,Chick,2014,7,18,Norwegian Cove
Capture,HERG,50A,2007-06654,Chick,2014,7,18,Norwegian Cove
Capture,HERG,51A,2007-06655,Chick,2014,7,18,Norwegian Cove
Capture,HERG,52A,2007-06657,Chick,2014,7,18,Norwegian Cove
Capture,HERG,53A,2007-06656,Chick,2014,7,18,Norwegian Cove
Capture,HERG,54A,2007-06658,Chick,2014,7,18,Norwegian Cove
Capture,HERG,55A,2007-06659,Chick,2014,7,18,Norwegian Cove
Capture,HERG,56A,2007-06660,Chick,2014,7,18,Norwegian Cove
Capture,HERG,57A,2007-06661,Chick,2014,7,18,Norwegian Cove
Capture,HERG,58A,2007-06662,Chick,2014,7,18,Norwegian Cove
Capture,HERG,59A,2007-06663,Chick,2014,7,18,Norwegian Cove
Capture,HERG,60A,2007-06664,Chick,2014,7,18,Norwegian Cove
Capture,HERG,61A,2007-06665,Chick,2014,7,18,Norwegian Cove
Capture,HERG,62A,2007-06666,Chick,2014,7,18,FMS Transect 24
Capture,HERG,63A,2007-06667,Chick,2014,7,18,Norwegian Cove
Capture,HERG,64A,2007-06668,Chick,2014,7,18,Norwegian Cove
Capture,HERG,65A,2007-06669,Chick,2014,7,18,Norwegian Cove
Capture,HERG,66A,2007-06670,Chick,2014,7,18,Norwegian Cove
Capture,HERG,67A,2007-06671,Chick,2014,7,18,Norwegian Cove
Capture,HERG,68A,2007-06672,Chick,2014,7,18,Norwegian Cove
Capture,HERG,69A,2007-06673,Chick,2014,7,18,Norwegian Cove
Capture,HERG,77A,1987-23601,Chick,2014,7,18,Norwegian Cove
Capture,HERG,78A,1987-10988,Chick,2014,7,18,Norwegian Cove
Capture,HERG,79A,1987-10989,Chick,2014,7,18,FMS Transect 14
Capture,HERG,80A,1987-10990,Chick,2014,7,18,FMS Transect 14
Capture,HERG,81A,1987-10991,Chick,2014,7,18,Kingsbury House
Capture,HERG,82A,1987-10992,Chick,2014,7,18,Kingsbury House
Capture,HERG,83A,1987-10993,Chick,2014,7,18,Dorm 2
Capture,HERG,84A,1987-10994,Chick,2014,7,18,Dorm 2
Capture,HERG,85A,1987-10995,Chick,2014,7,18,Dorm 2
Capture,HERG,86A,1987-10996,Chick,2014,7,18,Dorm 2
Capture,HERG,87A,1987-10997,Chick,2014,7,18,FMS Transect 24
Capture,HERG,88A,1987-10998,Chick,2014,7,18,PK - Radar Tower
Capture,HERG,89A,1987-10999,Chick,2014,7,18,Trail: PK to Laighton
Capture,HERG,90A,1987-10732,Chick,2014,7,18,Road: SML Dock to High Tide Pier
Capture,HERG,91A,1987-23602,Chick,2014,7,18,Road: SML Dock to High Tide Pier
Capture,HERG,92A,1987-23603,Chick,2014,7,18,Ross's Pole Barn
Capture,HERG,96A,1987-23607,Chick,2014,7,18,Norwegian Cove
Capture,HERG,9U3,2017-15993,Chick,2014,7,18,Ross's Pole Barn
Capture,HERG,J42,1166-00004,Chick,2014,7,18,Norwegian Cove
Capture,HERG,00A,1987-23611,Chick,2014,7,19,Norwegian Cove
Capture,HERG,01C,1987-23612,Chick,2014,7,19,"Siren's Cove, Ridge, and Trail"
Capture,HERG,02C,1987-23613,Chick,2014,7,19,FMS Transect 13
Capture,HERG,03C,1987-23614,Chick,2014,7,19,FMS Transect 13
Capture,HERG,04C,1987-23615,Chick,2014,7,19,FMS Transect 13
Capture,HERG,05C,1987-23616,Chick,2014,7,19,FMS Transect 13
Capture,HERG,06C,1987-23617,Chick,2014,7,19,FMS Transect 13
Capture,HERG,07C,1987-23618,Chick,2014,7,19,FMS Transect 13
Capture,HERG,08C,1987-23619,Chick,2014,7,19,FMS Transect 13
Capture,HERG,09C,1987-23620,Chick,2014,7,19,FMS Transect 13
Capture,HERG,10C,1987-23621,Chick,2014,7,19,FMS Transect 13
Capture,HERG,11C,1987-23622,Chick,2014,7,19,FMS Transect 13
Capture,HERG,12C,1987-23623,Chick,2014,7,19,FMS Transect 13
Capture,HERG,13C,1987-23624,Chick,2014,7,19,FMS Transect 13
Capture,HERG,14C,1987-23625,Chick,2014,7,19,FMS Transect 13
Capture,HERG,15C,1987-23626,Chick,2014,7,19,FMS Transect 13
Capture,HERG,16C,1987-23627,Chick,2014,7,19,FMS Transect 13
Capture,HERG,17C,1987-23628,Chick,2014,7,19,FMS Transect 13
Capture,HERG,18C,1987-23629,Chick,2014,7,19,FMS Transect 13
Capture,HERG,19C,1987-23630,Chick,2014,7,19,FMS Transect 13
Capture,HERG,20C,1987-23631,Chick,2014,7,19,FMS Transect 13
Capture,HERG,21C,1987-23632,Chick,2014,7,19,FMS Transect 13
Capture,HERG,22C,1987-23633,Chick,2014,7,19,FMS Transect 13
Capture,HERG,23C,1987-23634,Chick,2014,7,19,"Siren's Cove, Ridge, and Trail"
Capture,HERG,24C,1987-23635,Chick,2014,7,19,"Siren's Cove, Ridge, and Trail"
Capture,HERG,25C,1987-23636,Chick,2014,7,19,"Siren's Cove, Ridge, and Trail"
Capture,HERG,26C,1987-23637,Chick,2014,7,19,FMS Transect 13
Capture,HERG,27C,1987-23638,Chick,2014,7,19,FMS Transect 13
Capture,HERG,28C,1987-23639,Chick,2014,7,19,FMS Transect 13
Capture,HERG,29C,1987-23640,Chick,2014,7,19,FMS Transect 13
Capture,HERG,30C,1987-23641,Chick,2014,7,19,FMS Transect 13
Capture,HERG,31C,1987-23642,Chick,2014,7,19,Founders
Capture,HERG,32C,1987-23643,Chick,2014,7,19,Dorm 1
Capture,HERG,33C,1987-23644,Chick,2014,7,19,Herring Gull Canyon
Capture,HERG,34C,1987-23645,Chick,2014,7,19,Herring Gull Canyon
Capture,HERG,35C,1987-23646,Chick,2014,7,19,Herring Gull Canyon
Capture,HERG,36C,1987-23647,Chick,2014,7,19,Herring Gull Canyon
Capture,HERG,37C,1987-23648,Chick,2014,7,19,Herring Gull Canyon
Capture,HERG,38C,1987-23649,Chick,2014,7,19,Herring Gull Canyon
Capture,HERG,39C,1987-23650,Chick,2014,7,19,Herring Gull Canyon
Capture,HERG,40C,1987-23651,Chick,2014,7,19,FMS Transect 22
Capture,HERG,41C,1987-23652,Chick,2014,7,19,FMS Transect 22
Capture,HERG,42C,1987-23653,Chick,2014,7,19,FMS Transect 22
Capture,HERG,43C,1987-23654,Chick,2014,7,19,FMS Transect 22
Capture,HERG,44C,1987-23655,Chick,2014,7,19,FMS Transect 22
Capture,HERG,45C,1987-23656,Chick,2014,7,19,FMS Transect 22
Capture,HERG,46C,1987-23657,Chick,2014,7,19,FMS Transect 22
Capture,HERG,47C,1987-23658,Chick,2014,7,19,FMS Transect 22
Capture,HERG,48C,1987-23659,Chick,2014,7,19,FMS Transect 22
Capture,HERG,49C,1987-23660,Chick,2014,7,19,FMS Transect 22
Capture,HERG,50C,1987-23661,Chick,2014,7,19,FMS Transect 22
Capture,HERG,51C,1987-23662,Chick,2014,7,19,FMS Transect 22
Capture,HERG,52C,1987-23663,Chick,2014,7,19,FMS Transect 22
Capture,HERG,53C,1987-23664,Chick,2014,7,19,FMS Transect 22
Capture,HERG,54C,1987-23665,Chick,2014,7,19,FMS Transect 22
Capture,HERG,55C,1987-23666,Chick,2014,7,19,FMS Transect 21
Capture,HERG,56C,1987-23667,Chick,2014,7,19,FMS Transect 21
Capture,HERG,57C,1987-23668,Chick,2014,7,19,FMS Transect 21
Capture,HERG,58C,1987-23669,Chick,2014,7,19,FMS Transect 21
Capture,HERG,59C,1987-23670,Chick,2014,7,19,Road: Kiggins to Bartels
Capture,HERG,70A,2007-06674,Chick,2014,7,19,Norwegian Cove
Capture,HERG,71A,2007-06675,Chick,2014,7,19,Norwegian Cove
Capture,HERG,72A,2007-06676,Chick,2014,7,19,Norwegian Cove
Capture,HERG,73A,2007-06677,Chick,2014,7,19,Norwegian Cove
Capture,HERG,74A,2007-06678,Chick,2014,7,19,Norwegian Cove
Capture,HERG,75A,2007-06679,Chick,2014,7,19,Norwegian Cove
Capture,HERG,76A,2007-06680,Chick,2014,7,19,Trail: Grass Lab to Devil's Dance Floor
Capture,HERG,93A,1987-23604,Chick,2014,7,19,Norwegian Cove
Capture,HERG,94A,1987-23605,Chick,2014,7,19,Norwegian Cove
Capture,HERG,95A,1987-23606,Chick,2014,7,19,Norwegian Cove
Capture,HERG,97A,1987-23608,Chick,2014,7,19,Norwegian Cove
Capture,HERG,98A,1987-23609,Chick,2014,7,19,Norwegian Cove
Capture,HERG,99A,1987-23610,Chick,2014,7,19,Norwegian Cove
Capture,HERG,J77,1166-00006,Chick,2014,7,19,Norwegian Cove
Capture,HERG,00C,2007-06691,Chick,2014,7,20,North Head
Capture,HERG,01E,2007-06692,Chick,2014,7,20,North Head
Capture,HERG,02E,2007-06693,Chick,2014,7,20,North Head
Capture,HERG,03E,2007-06694,Chick,2014,7,20,North Head
Capture,HERG,04E,2007-06695,Chick,2014,7,20,North Head
Capture,HERG,05E,2007-06696,Chick,2014,7,20,North Head
Capture,HERG,06E,2007-06697,Chick,2014,7,20,North Head
Capture,HERG,07E,2007-06698,Chick,2014,7,20,North Head
Capture,HERG,08E,2007-06699,Chick,2014,7,20,North Head
Capture,HERG,09E,2007-06700,Chick,2014,7,20,North Head
Capture,HERG,10E,2007-00111,Chick,2014,7,20,North Head
Capture,HERG,11E,2007-00112,Chick,2014,7,20,North Head
Capture,HERG,12E,2007-00113,Chick,2014,7,20,North Head
Capture,HERG,13E,2007-00114,Chick,2014,7,20,North Head
Capture,HERG,14E,2007-00115,Chick,2014,7,20,North Head
Capture,HERG,15E,2007-00116,Chick,2014,7,20,North Head
Capture,HERG,16E,2007-00117,Chick,2014,7,20,North Head
Capture,HERG,17E,2007-00118,Chick,2014,7,20,North Head
Capture,HERG,18E,2007-00119,Chick,2014,7,20,North Head
Capture,HERG,19E,2007-00120,Chick,2014,7,20,North Head
Capture,HERG,20E,2007-00101,Chick,2014,7,20,North Head
Capture,HERG,60C,1987-23671,Chick,2014,7,20,Norwegian Cove
Capture,HERG,61C,1987-23672,Chick,2014,7,20,FMS Transect 14
Capture,HERG,62C,1987-23673,Chick,2014,7,20,Norwegian Cove
Capture,HERG,63C,1987-23674,Chick,2014,7,20,FMS Transect 14
Capture,HERG,64C,1987-23675,Chick,2014,7,20,FMS Transect 14
Capture,HERG,65C,1987-23676,Chick,2014,7,20,FMS Transect 14
Capture,HERG,66C,1987-23677,Chick,2014,7,20,FMS Transect 14
Capture,HERG,67C,1987-23678,Chick,2014,7,20,FMS Transect 14
Capture,HERG,68C,1987-23679,Chick,2014,7,20,FMS Transect 14
Capture,HERG,69C,1987-23680,Chick,2014,7,20,FMS Transect 14
Capture,HERG,70C,1987-23681,Chick,2014,7,20,FMS Transect 14
Capture,HERG,71C,1987-23682,Chick,2014,7,20,FMS Transect 14
Capture,HERG,72C,1987-23683,Chick,2014,7,20,FMS Transect 14
Capture,HERG,73C,1987-23684,Chick,2014,7,20,FMS Transect 14
Capture,HERG,74C,1987-23685,Chick,2014,7,20,FMS Transect 14
Capture,HERG,75C,1987-23686,Chick,2014,7,20,FMS Transect 14
Capture,HERG,76C,1987-23687,Chick,2014,7,20,FMS Transect 14
Capture,HERG,77C,1987-23688,Chick,2014,7,20,FMS Transect 14
Capture,HERG,78C,1987-23689,Chick,2014,7,20,FMS Transect 14
Capture,HERG,79C,1987-23690,Chick,2014,7,20,FMS Transect 14
Capture,HERG,80C,1987-23691,Chick,2014,7,20,FMS Transect 14
Capture,HERG,81C,1987-23692,Chick,2014,7,20,FMS Transect 14
Capture,HERG,82C,1987-23693,Chick,2014,7,20,FMS Transect 14
Capture,HERG,83C,1987-23694,Chick,2014,7,20,FMS Transect 14
Capture,HERG,84C,1987-23695,Chick,2014,7,20,FMS Transect 14
Capture,HERG,85C,1987-23696,Chick,2014,7,20,FMS Transect 14
Capture,HERG,86C,1987-23697,Chick,2014,7,20,FMS Transect 14
Capture,HERG,87C,1987-23698,Chick,2014,7,20,FMS Transect 14
Capture,HERG,88C,1987-23699,Chick,2014,7,20,FMS Transect 14
Capture,HERG,89C,1987-23700,Chick,2014,7,20,FMS Transect 14
Capture,HERG,90C,2007-06681,Chick,2014,7,20,Norwegian Cove
Capture,HERG,91C,2007-06682,Chick,2014,7,20,FMS Transect 13
Capture,HERG,92C,2007-06683,Chick,2014,7,20,FMS Transect 13
Capture,HERG,93C,2007-06684,Chick,2014,7,20,FMS Transect 13
Capture,HERG,94C,2007-06685,Chick,2014,7,20,FMS Transect 13
Capture,HERG,95C,2007-06686,Chick,2014,7,20,FMS Transect 13
Capture,HERG,96C,2007-06687,Chick,2014,7,20,North Head
Capture,HERG,97C,2007-06688,Chick,2014,7,20,North Head
Capture,HERG,98C,2007-06689,Chick,2014,7,20,North Head
Capture,HERG,99C,2007-06690,Chick,2014,7,20,North Head
Capture,HERG,J01,1166-00007,Chick,2014,8,1,FMS Transect 21
Capture,HERG,32E,2007-08252,Adult,2015,5,25,Laighton
Capture,HERG,J33,2007-08251,Adult,2015,5,25,Laighton
Capture,HERG,33E,2007-08253,Adult,2015,5,26,Laighton
Capture,HERG,36E,2007-08254,Adult,2015,5,26,Road: SML Dock to High Tide Pier
Capture,HERG,37E,2007-08255,Adult,2015,5,26,Hamilton
Capture,HERG,38E,2007-08258,Adult,2015,5,26,High Tide Pier
Capture,HERG,39E,2007-08259,Adult,2015,5,26,Larus Ledge
Capture,HERG,40E,2007-08260,Adult,2015,5,26,Dorm 1
Capture,HERG,41E,2007-08261,Adult,2015,5,26,Dorm 1
Capture,HERG,42E,2007-08262,Adult,2015,5,26,Bartels
Recapture,HERG,NA,1767-00263,Adult,2015,5,26,Road: SML Dock to Laighton
Capture,HERG,49E,2007-08269,Adult,2015,5,27,Bartels
Capture,HERG,50E,2007-08270,Adult,2015,5,27,Gerry's Ridge
Capture,HERG,86E,2007-00145,Adult,2015,5,27,Trail: Bartels to Bench
Recapture,HERG,R47,1767-20356,Adult,2015,5,27,Bartels
Capture,HERG,51E,2007-08271,Adult,2015,5,28,Road: SML Dock to High Tide Pier
Capture,HERG,52E,2007-08272,Adult,2015,5,28,SML Dock
Capture,HERG,43E,2007-08256,Adult,2015,5,29,Norwegian Cove
Capture,HERG,44E,2007-08257,Adult,2015,5,29,"Siren's Cove, Ridge, and Trail"
Capture,HERG,53E,2007-08263,Adult,2015,5,29,Norwegian Cove
Capture,HERG,91E,2007-00150,Adult,2015,5,29,Laighton
Capture,HERG,45E,2007-08265,Adult,2015,5,30,Founders
Capture,HERG,47E,2007-08267,Adult,2015,5,30,Dorm 1
Capture,HERG,82E,2007-08273,Adult,2015,5,30,Grass Lab
Capture,HERG,07F,2007-00149,Chick,2015,7,12,Laighton
Capture,HERG,08F,2007-00148,Chick,2015,7,12,Laighton
Capture,HERG,09F,2007-00131,Chick,2015,7,12,Laighton
Capture,HERG,10F,2007-00121,Chick,2015,7,12,Laighton
Capture,HERG,11F,2007-00122,Chick,2015,7,12,PK - Radar Tower
Capture,HERG,12F,2007-00123,Chick,2015,7,12,PK - Radar Tower
Capture,HERG,13F,2007-00124,Chick,2015,7,12,Laighton
Capture,HERG,14F,2007-08264,Chick,2015,7,12,Kiggins Commons
Capture,HERG,15F,2007-00125,Chick,2015,7,12,Kiggins Commons
Capture,HERG,01F,2007-00140,Chick,2015,7,13,FMS Transect 5
Capture,HERG,02F,2007-00139,Chick,2015,7,13,FMS Transect 5
Capture,HERG,03F,2007-00138,Chick,2015,7,13,FMS Transect 5
Capture,HERG,04F,2007-00137,Chick,2015,7,13,Larus Ledge
Capture,HERG,05F,2007-00136,Chick,2015,7,13,Larus Ledge
Capture,HERG,06F,2007-00134,Chick,2015,7,13,Road: High Tide Pier to Grass Lab
Capture,HERG,16F,2007-00126,Chick,2015,7,13,FMS Transect 5
Capture,HERG,17F,2007-08277,Chick,2015,7,13,FMS Transect 5
Capture,HERG,18F,2007-00146,Chick,2015,7,13,Founders
Capture,HERG,19F,2007-08285,Chick,2015,7,13,Norwegian Cove
Capture,HERG,20F,2007-08268,Chick,2015,7,13,FMS Transect 5
Capture,HERG,21E,2007-00102,Chick,2015,7,13,Kingsbury House
Capture,HERG,21F,2007-00147,Chick,2015,7,13,Larus Ledge
Capture,HERG,22E,2007-00103,Chick,2015,7,13,Founders
Capture,HERG,22F,2007-08284,Chick,2015,7,13,Road: Sandpiper Beach Road
Capture,HERG,23E,2007-00104,Chick,2015,7,13,FMS Transect 14
Capture,HERG,23F,2007-00143,Chick,2015,7,13,Larus Ledge
Capture,HERG,24E,2007-00105,Chick,2015,7,13,FMS Transect 14
Capture,HERG,24F,2007-08283,Chick,2015,7,13,Norwegian Cove
Capture,HERG,25E,2007-00106,Chick,2015,7,13,Norwegian Cove
Capture,HERG,25F,2007-08280,Chick,2015,7,13,Norwegian Cove
Capture,HERG,26E,2007-00107,Chick,2015,7,13,FMS Transect 14
Capture,HERG,26F,2007-00128,Chick,2015,7,13,Norwegian Cove
Capture,HERG,27E,2007-00108,Chick,2015,7,13,Kingsbury House
Capture,HERG,27F,2007-00144,Chick,2015,7,13,FMS Transect 5
Capture,HERG,28E,2007-00109,Chick,2015,7,13,PK - Radar Tower
Capture,HERG,28F,2007-08300,Chick,2015,7,13,Norwegian Cove
Capture,HERG,29E,2007-00110,Chick,2015,7,13,Dorm 2
Capture,HERG,29F,2007-08002,Chick,2015,7,13,Norwegian Cove
Capture,HERG,30E,2007-00133,Chick,2015,7,13,Norwegian Cove
Capture,HERG,30F,2007-00130,Chick,2015,7,13,Norwegian Cove
Capture,HERG,31E,2007-00132,Chick,2015,7,13,Norwegian Cove
Capture,HERG,31F,2007-08292,Chick,2015,7,13,Norwegian Cove
Capture,HERG,32F,2007-08293,Chick,2015,7,13,Norwegian Cove
Capture,HERG,33F,2007-08294,Chick,2015,7,13,Norwegian Cove
Capture,HERG,34F,2007-08001,Chick,2015,7,13,FMS Transect 14
Capture,HERG,35F,2007-08298,Chick,2015,7,13,FMS Transect 14
Capture,HERG,36F,2007-08299,Chick,2015,7,13,Norwegian Cove
Capture,HERG,37F,2007-08295,Chick,2015,7,13,Laighton
Capture,HERG,38F,2007-08296,Chick,2015,7,13,Founders
Capture,HERG,39F,2007-08297,Chick,2015,7,13,FMS Transect 14
Capture,HERG,40F,2007-08003,Chick,2015,7,13,Dorm 2
Capture,HERG,41F,2007-08286,Chick,2015,7,13,Norwegian Cove
Capture,HERG,42F,2007-08287,Chick,2015,7,13,Norwegian Cove
Capture,HERG,43F,2007-08288,Chick,2015,7,13,Norwegian Cove
Capture,HERG,44F,2007-08289,Chick,2015,7,13,Norwegian Cove
Capture,HERG,45F,2007-08290,Chick,2015,7,13,Norwegian Cove
Capture,HERG,46F,2007-08291,Chick,2015,7,13,Norwegian Cove
Capture,HERG,48E,2007-08275,Chick,2015,7,13,Road: Sandpiper Beach Road
Capture,HERG,54E,2007-08281,Chick,2015,7,13,Larus Ledge
Capture,HERG,84E,2007-08282,Chick,2015,7,13,Laighton
Capture,HERG,87E,2007-08279,Chick,2015,7,13,Norwegian Cove
Capture,HERG,88E,2007-08278,Chick,2015,7,13,Founders
Capture,HERG,92E,2007-00142,Chick,2015,7,13,FMS Transect 14
Capture,HERG,93E,2007-00127,Chick,2015,7,13,Founders
Capture,HERG,95E,2007-00141,Chick,2015,7,13,Founders
Capture,HERG,X62,2007-00135,Chick,2015,7,13,Laighton
Capture,HERG,NA,2007-08274,Chick,2015,7,13,Norwegian Cove
Capture,HERG,00E,2007-08042,Chick,2015,7,14,FMS Transect 14
Capture,HERG,47F,2007-08005,Chick,2015,7,14,FMS Transect 14
Capture,HERG,48F,2007-08006,Chick,2015,7,14,FMS Transect 14
